Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro
11,0,30.92,-33.43,-0.92,8.64
11,0,33.52,-44.01,-3.52,8.64
11,0,33.05,-42.18,-3.05,8.64
11,0,32.28,-38.57,-2.28,8.64
11,1,26.49,14.53,3.51,8.64
11,1,26.22,25.02,3.78,8.64
11,1,27.04,31.31,2.96,8.64
11,1,27.04,38.38,2.96,8.64
11,1,20.91,60.32,9.09,8.64
11,1,28.72,32.35,1.28,8.64
11,1,31.06,23.36,-1.06,8.64
11,1,28.72,32.34,1.28,8.64
11,1,32.43,17.71,-2.43,8.64
11,1,28.72,27.11,1.28,8.64
11,1,37.40,-2.88,-7.40,8.64
11,1,37.24,-34.61,-7.24,8.64
11,1,32.74,-23.10,-2.74,8.64
11,1,28.72,2.95,1.28,8.64
11,1,37.24,-33.55,-7.24,8.64
11,1,31.67,-17.93,-1.67,8.64
11,1,36.08,-34.10,-6.08,8.64
11,1,31.52,-27.43,-1.52,8.64
11,1,30.32,-27.66,-0.32,8.64
11,1,27.59,-15.36,2.41,8.64
11,1,24.36,0.55,5.64,8.64
11,1,30.47,-25.16,-0.47,8.64
11,1,33.99,-40.13,-3.99,8.64
11,1,30.47,-29.45,-0.47,8.64
11,1,29.88,-27.27,0.12,8.64
11,1,29.30,-24.40,0.70,8.64
11,1,30.62,-29.97,-0.62,8.64
11,1,30.47,-29.43,-0.47,8.64
11,1,32.28,-35.93,-2.28,8.64
11,1,31.67,-33.74,-1.67,8.64
11,1,28.58,-21.88,1.42,8.64
11,1,29.88,-26.10,0.12,8.64
11,1,30.92,-31.05,-0.92,8.64
11,1,30.47,-26.45,-0.47,8.64
11,1,30.92,-30.86,-0.92,8.64
11,1,30.47,-29.45,-0.47,8.64
11,1,31.06,-31.58,-1.06,8.64
11,1,30.47,-29.45,-0.47,8.64
11,1,30.47,-29.45,-0.47,8.64
11,1,29.88,-27.27,0.12,8.64
11,1,29.88,-27.27,0.12,8.64
11,1,29.88,-27.26,0.12,8.64
11,1,29.88,-22.69,0.12,8.64
11,1,29.88,-22.01,0.12,8.64
11,1,29.30,-19.26,0.70,8.64
11,1,29.30,-18.61,0.70,8.64
11,1,29.88,-20.68,0.12,8.64
11,1,29.88,-20.02,0.12,8.64
11,1,27.87,-10.41,2.13,8.64
11,1,29.30,-14.14,0.70,8.64
11,1,29.30,-12.99,0.70,8.64
11,1,29.30,-11.29,0.70,8.64
11,1,29.30,-9.67,0.70,8.64
11,1,28.72,-5.26,1.28,8.64
11,1,27.87,1.49,2.13,8.64
11,1,28.72,1.74,1.28,8.64
11,1,21.26,36.22,8.74,8.64
11,1,28.72,13.15,1.28,8.64
11,1,29.30,13.36,0.70,8.64
11,1,28.72,18.89,1.28,8.64
11,1,22.23,52.20,7.77,8.64
11,1,29.88,25.65,0.12,8.64
11,1,30.47,22.45,-0.47,8.64
11,1,30.47,22.37,-0.47,8.64
11,1,29.88,28.10,0.12,8.64
11,1,29.30,30.27,0.70,8.64
11,1,29.88,22.12,0.12,8.64
11,1,32.28,13.48,-2.28,8.64
11,1,28.72,28.53,1.28,8.64
11,1,36.41,1.25,-6.41,8.64
11,1,32.28,12.47,-2.28,8.64
11,1,25.41,44.19,4.59,8.64
11,1,30.92,18.13,-0.92,8.64
11,1,30.47,24.73,-0.47,8.64
11,1,32.28,18.32,-2.28,8.64
11,1,31.52,18.29,-1.52,8.64
11,1,34.63,-7.28,-4.63,8.64
11,1,37.40,-36.77,-7.40,8.64
11,1,37.24,-50.25,-7.24,8.64
11,1,37.24,-53.67,-7.24,8.64
11,1,28.01,-19.52,1.99,8.64
11,1,38.08,-56.67,-8.08,8.64
11,1,35.27,-46.63,-5.27,8.64
11,1,33.99,-42.04,-3.99,8.64
11,1,37.07,-53.08,-7.07,8.64
11,1,30.32,-28.90,-0.32,8.64
11,1,32.89,-38.13,-2.89,8.64
11,1,35.92,-48.95,-5.92,8.64
11,1,34.95,-45.48,-4.95,8.64
11,1,35.92,-48.95,-5.92,8.64
11,1,32.28,-31.30,-2.28,8.64
11,1,38.08,-56.68,-8.08,8.64
11,1,31.52,-33.19,-1.52,8.64
11,1,36.41,-46.19,-6.41,8.64
11,1,28.01,-19.54,1.99,8.64
11,1,31.67,-33.42,-1.67,8.64
11,1,29.88,-27.21,0.12,8.64
11,1,32.74,-33.26,-2.74,8.64
11,1,30.92,-31.03,-0.92,8.64
11,1,34.15,-42.63,-4.15,8.64
11,1,32.28,-35.92,-2.28,8.64
11,1,34.63,-41.26,-4.63,8.64
11,1,29.88,-27.13,0.12,8.64
11,1,35.27,-46.64,-5.27,8.64
11,1,32.89,-38.14,-2.89,8.64
11,1,35.92,-48.97,-5.92,8.64
11,1,32.28,-34.37,-2.28,8.64
11,1,22.84,2.39,7.16,8.64
11,1,31.06,-31.58,-1.06,8.64
11,1,31.67,-33.74,-1.67,8.64
11,1,30.47,-29.45,-0.47,8.64
11,1,31.06,-29.78,-1.06,8.64
11,1,30.92,-28.96,-0.92,8.64
11,1,35.59,-47.80,-5.59,8.64
11,2,25.95,16.31,4.05,8.64
11,2,18.98,63.25,11.02,8.64
11,2,26.49,46.76,3.51,8.64
11,2,26.90,45.39,3.10,8.64
11,2,28.58,39.81,1.42,8.64
11,2,28.72,39.34,1.28,8.64
11,2,30.47,32.88,-0.47,8.64
11,2,25.68,49.45,4.32,8.64
11,2,27.04,44.94,2.96,8.64
11,2,37.24,-1.13,-7.24,8.64
11,2,37.24,-27.12,-7.24,8.64
11,2,37.24,-52.51,-7.24,8.64
11,2,34.63,-50.30,-4.63,8.64
11,2,29.30,-30.77,0.70,8.64
11,2,35.92,-54.75,-5.92,8.64
11,2,31.06,-27.52,-1.06,8.64
11,2,32.28,-34.84,-2.28,8.64
11,2,28.15,-15.51,1.85,8.64
11,2,28.01,-24.90,1.99,8.64
11,2,29.30,-29.07,0.70,8.64
11,2,34.15,-45.51,-4.15,8.64
11,2,29.88,-32.42,0.12,8.64
11,2,25.28,-16.10,4.72,8.64
11,2,29.88,-30.04,0.12,8.64
11,2,32.89,-43.00,-2.89,8.64
11,2,29.73,-34.02,0.27,8.64
11,2,30.62,-37.14,-0.62,8.64
11,2,32.89,-42.54,-2.89,8.64
11,2,30.47,-36.44,-0.47,8.64
11,2,28.72,-27.77,1.28,8.64
11,2,29.88,-29.15,0.12,8.64
11,2,28.72,-20.63,1.28,8.64
11,2,28.58,-11.29,1.42,8.64
11,2,20.91,28.58,9.09,8.64
11,2,28.72,6.00,1.28,8.64
11,2,29.30,7.47,0.70,8.64
11,2,30.03,7.40,-0.03,8.64
11,2,29.15,17.83,0.85,8.64
11,2,30.47,19.90,-0.47,8.64
11,2,30.32,22.45,-0.32,8.64
11,2,29.30,28.41,0.70,8.64
11,2,30.92,21.58,-0.92,8.64
11,2,29.30,31.99,0.70,8.64
11,2,28.86,36.97,1.14,8.64
11,2,32.74,20.77,-2.74,8.64
11,2,28.72,31.78,1.28,8.64
11,2,28.72,31.28,1.28,8.64
11,2,29.88,32.62,0.12,8.64
11,2,33.36,2.79,-3.36,8.64
11,2,36.91,-26.59,-6.91,8.64
11,2,35.92,-45.82,-5.92,8.64
11,2,36.41,-56.38,-6.41,8.64
11,2,37.91,-61.35,-7.91,8.64
11,2,29.88,-28.39,0.12,8.64
11,2,29.30,-32.26,0.70,8.64
11,2,30.47,-34.88,-0.47,8.64
11,2,33.52,-46.78,-3.52,8.64
11,2,30.92,-38.13,-0.92,8.64
11,2,32.89,-44.70,-2.89,8.64
11,2,30.32,-36.16,-0.32,8.64
11,2,30.92,-38.13,-0.92,8.64
11,2,31.52,-40.13,-1.52,8.64
11,2,29.59,-33.43,0.41,8.64
11,2,31.06,-35.52,-1.06,8.64
11,2,30.47,-26.97,-0.47,8.64
11,2,22.84,0.65,7.16,8.64
11,2,30.32,-28.14,-0.32,8.64
11,2,30.47,-25.72,-0.47,8.64
11,2,30.92,-24.88,-0.92,8.64
11,2,30.47,-28.12,-0.47,8.64
11,2,31.21,-32.87,-1.21,8.64
11,2,29.88,-28.55,0.12,8.64
11,2,31.06,-34.04,-1.06,8.64
11,2,30.47,-31.67,-0.47,8.64
11,2,30.47,-31.46,-0.47,8.64
11,2,29.88,-29.49,0.12,8.64
11,2,29.73,-16.98,0.27,8.64
11,2,29.15,-12.38,0.85,8.64
11,2,29.30,-10.90,0.70,8.64
11,2,29.30,-7.04,0.70,8.64
11,2,30.47,-2.60,-0.47,8.64
11,2,28.72,7.18,1.28,8.64
11,2,28.72,10.46,1.28,8.64
11,2,29.30,12.63,0.70,8.64
11,2,28.58,18.80,1.42,8.64
11,2,21.03,58.00,8.97,8.64
11,2,28.72,37.92,1.28,8.64
11,2,29.30,37.43,0.70,8.64
11,2,29.30,37.43,0.70,8.64
11,2,33.36,20.29,-3.36,8.64
11,2,29.30,30.03,0.70,8.64
11,2,31.67,18.82,-1.67,8.64
11,2,21.50,57.13,8.50,8.64
11,2,32.74,16.56,-2.74,8.64
11,2,28.15,26.46,1.85,8.64
11,2,35.27,-2.27,-5.27,8.64
11,2,30.92,11.21,-0.92,8.64
11,2,30.47,15.92,-0.47,8.64
11,2,27.59,25.09,2.41,8.64
11,2,28.15,33.48,1.85,8.64
11,2,27.87,31.23,2.13,8.64
11,2,31.06,8.53,-1.06,8.64
11,2,33.52,-10.19,-3.52,8.64
11,2,32.74,-5.06,-2.74,8.64
11,2,28.72,-1.91,1.28,8.64
11,2,28.72,-3.58,1.28,8.64
11,2,31.06,-22.98,-1.06,8.64
11,2,29.15,-12.67,0.85,8.64
11,2,36.41,-52.64,-6.41,8.64
11,2,36.08,-55.29,-6.08,8.64
11,2,23.34,-7.22,6.66,8.64
11,2,32.74,-44.19,-2.74,8.64
11,2,35.43,-53.13,-5.43,8.64
11,2,31.67,-40.50,-1.67,8.64
11,2,32.28,-39.94,-2.28,8.64
12,0,25.41,28.34,4.59,8.64
12,0,25.54,53.24,4.46,8.64
12,0,25.95,76.29,4.05,8.64
12,0,27.04,72.28,2.96,8.64
12,0,28.15,66.86,1.85,8.64
12,0,30.47,54.68,-0.47,8.64
12,0,33.52,30.32,-3.52,8.64
12,0,36.08,20.04,-6.08,8.64
12,0,37.24,-11.28,-7.24,8.64
12,0,37.24,-49.57,-7.24,8.64
12,0,38.08,-95.89,-8.08,8.64
12,0,35.43,-84.85,-5.43,8.64
12,0,26.49,-31.54,3.51,8.64
12,0,27.45,-26.94,2.55,8.64
12,0,28.72,-27.34,1.28,8.64
12,0,30.47,-34.52,-0.47,8.64
12,0,29.88,-25.79,0.12,8.64
12,0,30.47,-25.38,-0.47,8.64
12,0,29.30,-20.40,0.70,8.64
12,0,28.72,-16.11,1.28,8.64
12,0,29.88,-22.42,0.12,8.64
12,0,30.47,-24.02,-0.47,8.64
12,0,29.30,-16.94,0.70,8.64
12,0,29.88,-19.84,0.12,8.64
12,0,29.88,-20.50,0.12,8.64
12,0,29.30,-4.61,0.70,8.64
12,0,29.88,1.10,0.12,8.64
12,0,29.88,1.95,0.12,8.64
12,0,29.88,2.48,0.12,8.64
12,0,29.88,4.00,0.12,8.64
12,0,29.30,10.42,0.70,8.64
12,0,29.88,18.30,0.12,8.64
12,0,32.89,14.75,-2.89,8.64
12,0,30.17,22.57,-0.17,8.64
12,0,28.58,24.68,1.42,8.64
12,0,32.28,-5.45,-2.28,8.64
12,0,30.47,3.95,-0.47,8.64
12,0,29.30,6.87,0.70,8.64
12,0,29.59,7.35,0.41,8.64
12,0,30.47,31.51,-0.47,8.64
12,0,29.30,35.26,0.70,8.64
12,0,34.63,-2.54,-4.63,8.64
12,0,37.07,-40.51,-7.07,8.64
12,0,35.27,-58.30,-5.27,8.64
12,0,35.27,-77.36,-5.27,8.64
12,0,22.23,-9.49,7.77,8.64
12,0,35.43,-84.95,-5.43,8.64
12,0,28.15,-42.01,1.85,8.64
12,0,35.43,-84.95,-5.43,8.64
12,0,21.15,0.40,8.85,8.64
12,0,36.08,-88.18,-6.08,8.64
12,0,30.47,-58.93,-0.47,8.64
12,0,31.52,-65.22,-1.52,8.64
12,0,30.47,-59.98,-0.47,8.64
12,0,31.06,-62.96,-1.06,8.64
12,0,31.67,-66.02,-1.67,8.64
12,0,30.47,-52.50,-0.47,8.64
12,0,31.52,-61.00,-1.52,8.64
12,0,29.88,-51.78,0.12,8.64
12,0,29.30,-47.65,0.70,8.64
12,0,28.72,-40.88,1.28,8.64
12,0,28.72,-18.24,1.28,8.64
12,0,28.72,-9.12,1.28,8.64
12,0,28.15,3.26,1.85,8.64
12,0,20.56,60.31,9.44,8.64
12,0,28.15,34.27,1.85,8.64
12,0,28.15,44.92,1.85,8.64
12,0,28.15,63.39,1.85,8.64
12,0,28.72,64.04,1.28,8.64
12,0,29.30,61.14,0.70,8.64
12,0,29.73,58.96,0.27,8.64
12,0,30.47,51.50,-0.47,8.64
12,0,34.79,19.01,-4.79,8.64
12,0,27.04,52.83,2.96,8.64
12,0,28.15,47.88,1.85,8.64
12,0,34.79,20.18,-4.79,8.64
12,0,31.06,41.04,-1.06,8.64
12,0,30.47,36.78,-0.47,8.64
12,0,35.27,-7.42,-5.27,8.64
12,0,36.74,-52.75,-6.74,8.64
12,0,37.07,-92.99,-7.07,8.64
12,0,34.31,-79.12,-4.31,8.64
12,0,35.27,-83.98,-5.27,8.64
12,0,29.30,-47.60,0.70,8.64
12,0,34.79,-81.57,-4.79,8.64
12,0,30.47,-54.19,-0.47,8.64
12,0,37.24,-75.45,-7.24,8.64
12,0,29.73,-34.40,0.27,8.64
12,0,34.79,-65.35,-4.79,8.64
12,0,30.92,-50.13,-0.92,8.64
12,0,36.41,-89.82,-6.41,8.64
12,0,31.06,-62.96,-1.06,8.64
12,0,32.59,-70.62,-2.59,8.64
12,0,22.72,-12.65,7.28,8.64
12,0,32.28,-66.16,-2.28,8.64
12,0,30.47,-59.98,-0.47,8.64
12,0,30.92,-62.22,-0.92,8.64
12,0,29.30,-44.11,0.70,8.64
12,0,29.88,-47.34,0.12,8.64
12,0,22.35,0.54,7.65,8.64
12,0,29.88,-35.49,0.12,8.64
12,0,29.30,-20.63,0.70,8.64
12,0,29.30,-14.33,0.70,8.64
12,0,29.30,-9.08,0.70,8.64
12,0,29.30,-2.39,0.70,8.64
12,0,30.32,5.77,-0.32,8.64
12,0,29.88,14.68,0.12,8.64
12,0,28.72,23.71,1.28,8.64
12,0,29.30,32.12,0.70,8.64
12,0,21.74,82.81,8.26,8.64
12,0,29.30,50.01,0.70,8.64
12,0,29.30,52.72,0.70,8.64
12,0,30.47,45.33,-0.47,8.64
12,0,29.88,47.62,0.12,8.64
12,1,25.95,18.63,4.05,8.64
12,1,25.54,31.30,4.46,8.64
12,1,26.08,35.69,3.92,8.64
12,1,19.20,64.68,10.80,8.64
12,1,27.59,29.33,2.41,8.64
12,1,28.15,26.96,1.85,8.64
12,1,27.45,29.92,2.55,8.64
12,1,25.41,38.51,4.59,8.64
12,1,29.30,20.32,0.70,8.64
12,1,23.85,45.09,6.15,8.64
12,1,33.36,-2.17,-3.36,8.64
12,1,34.79,-21.11,-4.79,8.64
12,1,37.91,-44.22,-7.91,8.64
12,1,37.24,-49.67,-7.24,8.64
12,1,33.36,-33.34,-3.36,8.64
12,1,28.72,-10.24,1.28,8.64
12,1,28.72,-8.47,1.28,8.64
12,1,28.15,-1.92,1.85,8.64
12,1,33.21,-26.02,-3.21,8.64
12,1,37.24,-49.67,-7.24,8.64
12,1,27.59,-8.10,2.41,8.64
12,1,34.15,-36.66,-4.15,8.64
12,1,31.67,-26.21,-1.67,8.64
12,1,32.89,-31.37,-2.89,8.64
12,1,34.15,-36.66,-4.15,8.64
12,1,28.15,-10.69,1.85,8.64
12,1,22.47,15.42,7.53,8.64
12,1,30.32,-16.69,-0.32,8.64
12,1,30.47,-21.15,-0.47,8.64
12,1,32.74,-30.72,-2.74,8.64
12,1,34.79,-39.34,-4.79,8.64
12,1,32.89,-31.37,-2.89,8.64
12,1,29.88,-16.13,0.12,8.64
12,1,22.23,17.89,7.77,8.64
12,1,29.73,-15.17,0.27,8.64
12,1,31.67,-26.21,-1.67,8.64
12,1,35.27,-41.38,-5.27,8.64
12,1,34.31,-37.33,-4.31,8.64
12,1,29.15,-15.28,0.85,8.64
12,1,31.06,-23.66,-1.06,8.64
12,1,22.47,15.42,7.53,8.64
12,1,31.67,-24.85,-1.67,8.64
12,1,30.47,-19.44,-0.47,8.64
12,1,34.63,-38.67,-4.63,8.64
12,1,29.88,-17.86,0.12,8.64
12,1,32.28,-28.78,-2.28,8.64
12,1,30.47,-19.38,-0.47,8.64
12,1,31.52,-25.33,-1.52,8.64
12,1,30.47,-21.15,-0.47,8.64
12,1,29.88,-17.76,0.12,8.64
12,1,30.47,-21.15,-0.47,8.64
12,1,31.06,-22.16,-1.06,8.64
12,1,31.67,-22.23,-1.67,8.64
12,1,30.17,-17.58,-0.17,8.64
12,1,30.92,-22.64,-0.92,8.64
12,1,30.47,-21.15,-0.47,8.64
12,1,31.06,-23.66,-1.06,8.64
12,1,30.47,-21.15,-0.47,8.64
12,1,30.47,-21.15,-0.47,8.64
12,1,30.47,-20.79,-0.47,8.64
12,1,31.06,-22.32,-1.06,8.64
12,1,29.88,-15.30,0.12,8.64
12,1,31.06,-21.76,-1.06,8.64
12,1,30.62,-21.52,-0.62,8.64
12,1,30.47,-21.12,-0.47,8.64
12,1,32.12,-28.13,-2.12,8.64
12,1,29.73,-16.27,0.27,8.64
12,1,29.88,-9.98,0.12,8.64
12,1,29.88,-9.87,0.12,8.64
12,1,29.88,-10.71,0.12,8.64
12,1,29.73,-10.26,0.27,8.64
12,1,30.47,-10.65,-0.47,8.64
12,1,30.47,-7.64,-0.47,8.64
12,1,29.88,-5.84,0.12,8.64
12,1,29.15,-3.00,0.85,8.64
12,1,29.88,-6.69,0.12,8.64
12,1,29.73,-5.78,0.27,8.64
12,1,30.17,-8.14,-0.17,8.64
12,1,30.47,-10.00,-0.47,8.64
12,1,30.47,-4.65,-0.47,8.64
12,1,29.88,-0.93,0.12,8.64
12,1,29.73,0.19,0.27,8.64
12,1,29.30,4.57,0.70,8.64
12,1,31.52,-6.03,-1.52,8.64
12,1,31.06,-4.82,-1.06,8.64
12,1,32.28,-11.93,-2.28,8.64
12,1,29.88,0.38,0.12,8.64
12,1,23.98,26.35,6.02,8.64
12,1,30.92,-4.12,-0.92,8.64
12,1,33.52,-16.43,-3.52,8.64
12,1,28.15,5.15,1.85,8.64
12,1,33.36,-15.67,-3.36,8.64
12,1,31.06,-7.37,-1.06,8.64
12,1,32.74,-17.02,-2.74,8.64
12,1,31.52,-13.52,-1.52,8.64
12,1,29.30,-2.94,0.70,8.64
12,1,30.47,-8.28,-0.47,8.64
12,1,28.72,-4.89,1.28,8.64
12,1,31.06,-18.00,-1.06,8.64
12,1,28.72,-5.72,1.28,8.64
12,1,28.01,0.19,1.99,8.64
12,1,23.47,19.36,6.53,8.64
12,1,29.30,-3.26,0.70,8.64
12,1,30.92,-11.28,-0.92,8.64
12,1,26.62,6.56,3.38,8.64
12,1,29.73,-5.88,0.27,8.64
12,1,28.29,-1.94,1.71,8.64
12,1,30.92,-14.93,-0.92,8.64
12,1,26.90,1.21,3.10,8.64
12,1,29.15,-5.11,0.85,8.64
12,1,22.59,20.73,7.41,8.64
12,1,26.62,6.86,3.38,8.64
12,1,31.52,-17.87,-1.52,8.64
12,2,25.95,14.85,4.05,8.64
12,2,19.09,53.87,10.91,8.64
12,2,25.95,38.41,4.05,8.64
12,2,26.35,37.13,3.65,8.64
12,2,27.04,34.98,2.96,8.64
12,2,28.15,31.46,1.85,8.64
12,2,29.30,27.85,0.70,8.64
12,2,28.01,31.90,1.99,8.64
12,2,28.15,31.46,1.85,8.64
12,2,33.52,10.95,-3.52,8.64
12,2,29.73,25.20,0.27,8.64
12,2,37.91,-9.69,-7.91,8.64
12,2,37.07,-24.95,-7.07,8.64
12,2,37.24,-43.36,-7.24,8.64
12,2,31.67,-30.89,-1.67,8.64
12,2,35.27,-42.23,-5.27,8.64
12,2,36.08,-44.79,-6.08,8.64
12,2,29.73,-24.00,0.27,8.64
12,2,29.88,-21.66,0.12,8.64
12,2,29.01,-18.43,0.99,8.64
12,2,28.58,-18.77,1.42,8.64
12,2,28.72,-16.65,1.28,8.64
12,2,30.47,-21.49,-0.47,8.64
12,2,28.29,-17.91,1.71,8.64
12,2,28.58,-18.43,1.42,8.64
12,2,33.21,-35.58,-3.21,8.64
12,2,30.47,-27.11,-0.47,8.64
12,2,28.86,-21.48,1.14,8.64
12,2,29.88,-22.73,0.12,8.64
12,2,29.88,-22.77,0.12,8.64
12,2,30.47,-27.11,-0.47,8.64
12,2,29.88,-25.13,0.12,8.64
12,2,29.88,-20.65,0.12,8.64
12,2,22.97,1.96,7.03,8.64
12,2,32.28,-29.35,-2.28,8.64
12,2,30.47,-27.11,-0.47,8.64
12,2,30.32,-26.65,-0.32,8.64
12,2,30.47,-19.60,-0.47,8.64
12,2,29.88,-11.30,0.12,8.64
12,2,29.88,-10.02,0.12,8.64
12,2,30.47,-13.64,-0.47,8.64
12,2,29.88,-13.45,0.12,8.64
12,2,30.47,-16.67,-0.47,8.64
12,2,30.32,-17.79,-0.32,8.64
12,2,31.06,-24.20,-1.06,8.64
12,2,31.67,-27.48,-1.67,8.64
12,2,30.92,-27.23,-0.92,8.64
12,2,32.89,-34.76,-2.89,8.64
12,2,32.28,-32.81,-2.28,8.64
12,2,30.92,-28.52,-0.92,8.64
12,2,22.97,0.12,7.03,8.64
12,2,31.67,-29.64,-1.67,8.64
12,2,29.88,-25.20,0.12,8.64
12,2,31.52,-30.42,-1.52,8.64
12,2,30.92,-25.69,-0.92,8.64
12,2,24.11,-0.51,5.89,8.64
12,2,30.32,-22.36,-0.32,8.64
12,2,30.92,-26.66,-0.92,8.64
12,2,31.06,-28.87,-1.06,8.64
12,2,30.47,-27.11,-0.47,8.64
12,2,30.47,-27.11,-0.47,8.64
12,2,29.73,-24.32,0.27,8.64
12,2,31.06,-28.99,-1.06,8.64
12,2,30.32,-26.65,-0.32,8.64
12,2,30.47,-24.28,-0.47,8.64
12,2,29.15,-12.70,0.85,8.64
12,2,29.88,-14.68,0.12,8.64
12,2,29.88,-11.54,0.12,8.64
12,2,30.32,-12.85,-0.32,8.64
12,2,28.72,-6.53,1.28,8.64
12,2,29.88,-9.79,0.12,8.64
12,2,29.30,-7.35,0.70,8.64
12,2,29.73,-8.27,0.27,8.64
12,2,29.88,-8.13,0.12,8.64
12,2,29.88,-4.01,0.12,8.64
12,2,29.88,-2.30,0.12,8.64
12,2,29.30,0.44,0.70,8.64
12,2,29.15,3.58,0.85,8.64
12,2,23.98,23.81,6.02,8.64
12,2,29.88,6.05,0.12,8.64
12,2,29.88,9.22,0.12,8.64
12,2,22.11,38.74,7.89,8.64
12,2,29.88,14.19,0.12,8.64
12,2,29.30,20.81,0.70,8.64
12,2,29.88,23.08,0.12,8.64
12,2,31.67,15.91,-1.67,8.64
12,2,33.36,7.85,-3.36,8.64
12,2,36.08,-7.85,-6.08,8.64
12,2,29.88,10.68,0.12,8.64
12,2,35.43,-3.44,-5.43,8.64
12,2,32.74,-1.06,-2.74,8.64
12,2,37.24,-13.82,-7.24,8.64
12,2,32.74,-1.63,-2.74,8.64
12,2,34.95,-7.25,-4.95,8.64
12,2,36.41,-22.69,-6.41,8.64
12,2,31.52,-5.95,-1.52,8.64
12,2,27.59,5.49,2.41,8.64
12,2,25.95,19.27,4.05,8.64
12,2,25.41,29.83,4.59,8.64
12,2,34.31,-0.35,-4.31,8.64
12,2,34.15,-6.99,-4.15,8.64
12,2,30.92,0.18,-0.92,8.64
12,2,32.28,-11.97,-2.28,8.64
12,2,34.15,-26.54,-4.15,8.64
12,2,32.89,-26.35,-2.89,8.64
12,2,32.89,-22.96,-2.89,8.64
12,2,33.52,-30.33,-3.52,8.64
12,2,31.67,-25.06,-1.67,8.64
12,2,32.89,-31.22,-2.89,8.64
12,2,31.06,-28.61,-1.06,8.64
12,2,30.47,-25.41,-0.47,8.64
12,2,33.05,-35.25,-3.05,8.64
12,2,32.89,-34.76,-2.89,8.64
12,2,32.12,-30.46,-2.12,8.64
12,2,34.31,-39.21,-4.31,8.64
13,0,26.49,8.47,3.51,8.64
13,0,26.35,33.86,3.65,8.64
13,0,26.49,55.07,3.51,8.64
13,0,27.59,69.77,2.41,8.64
13,0,28.15,69.17,1.85,8.64
13,0,28.72,68.56,1.28,8.64
13,0,29.88,67.33,0.12,8.64
13,0,30.47,58.99,-0.47,8.64
13,0,37.07,21.45,-7.07,8.64
13,0,36.41,-5.06,-6.41,8.64
13,0,37.24,-54.58,-7.24,8.64
13,0,28.86,-64.46,1.14,8.64
13,0,37.57,-75.28,-7.57,8.64
13,0,34.79,-72.31,-4.79,8.64
13,0,35.43,-72.99,-5.43,8.64
13,0,29.15,-64.99,0.85,8.64
13,0,34.79,-72.31,-4.79,8.64
13,0,29.73,-66.39,0.27,8.64
13,0,34.95,-72.48,-4.95,8.64
13,0,29.88,-65.86,0.12,8.64
13,0,29.88,-66.45,0.12,8.64
13,0,28.72,-45.36,1.28,8.64
13,0,28.15,-34.05,1.85,8.64
13,0,28.15,-21.64,1.85,8.64
13,0,28.01,-6.62,1.99,8.64
13,0,27.45,10.55,2.55,8.64
13,0,28.15,25.05,1.85,8.64
13,0,28.72,39.66,1.28,8.64
13,0,21.15,76.65,8.85,8.64
13,0,28.72,68.56,1.28,8.64
13,0,28.58,68.71,1.42,8.64
13,0,30.47,65.64,-0.47,8.64
13,0,32.28,57.18,-2.28,8.64
13,0,27.59,66.57,2.41,8.64
13,0,35.43,31.62,-5.43,8.64
13,0,34.63,5.64,-4.63,8.64
13,0,37.24,-20.73,-7.24,8.64
13,0,37.24,-65.21,-7.24,8.64
13,0,36.41,-74.04,-6.41,8.64
13,0,35.92,-73.51,-5.92,8.64
13,0,35.27,-72.82,-5.27,8.64
13,0,35.43,-72.99,-5.43,8.64
13,0,29.88,-66.91,0.12,8.64
13,0,30.62,-66.93,-0.62,8.64
13,0,32.12,-69.46,-2.12,8.64
13,0,23.22,-42.06,6.78,8.64
13,0,31.06,-57.02,-1.06,8.64
13,0,30.92,-59.23,-0.92,8.64
13,0,22.97,-45.02,7.03,8.64
13,0,30.32,-56.03,-0.32,8.64
13,0,29.73,-58.96,0.27,8.64
13,0,29.88,-60.69,0.12,8.64
13,0,30.47,-54.56,-0.47,8.64
13,0,31.52,-56.88,-1.52,8.64
13,0,29.15,-40.55,0.85,8.64
13,0,29.30,-36.97,0.70,8.64
13,0,29.30,-32.04,0.70,8.64
13,0,29.30,-25.77,0.70,8.64
13,0,28.29,-15.34,1.71,8.64
13,0,28.15,-5.83,1.85,8.64
13,0,28.72,0.59,1.28,8.64
13,0,28.15,31.69,1.85,8.64
13,0,28.15,44.10,1.85,8.64
13,0,28.15,54.22,1.85,8.64
13,0,28.58,64.85,1.42,8.64
13,0,29.30,67.95,0.70,8.64
13,0,29.30,67.95,0.70,8.64
13,0,31.06,62.17,-1.06,8.64
13,0,29.44,59.97,0.56,8.64
13,0,23.22,72.40,6.78,8.64
13,0,26.49,70.95,3.51,8.64
13,0,31.67,49.49,-1.67,8.64
13,0,36.74,6.71,-6.74,8.64
13,0,37.24,-40.90,-7.24,8.64
13,0,37.24,-74.92,-7.24,8.64
13,0,33.99,-71.46,-3.99,8.64
13,0,32.28,-69.63,-2.28,8.64
13,0,37.07,-74.74,-7.07,8.64
13,0,24.49,-39.05,5.51,8.64
13,0,29.88,-48.62,0.12,8.64
13,0,36.08,-46.08,-6.08,8.64
13,0,31.06,-32.93,-1.06,8.64
13,0,29.30,-23.71,0.70,8.64
13,0,29.88,-23.71,0.12,8.64
